OrderID,OrderDate,Customer,Region,Segment,Category,Sub-Category,ProductName,Price,Quantity,Discount,Sales,Profit,ShippingMode,State
ORD-109077,10/5/2022,Pat Brown,East,Consumer,Office Supplies,Writing,Writing - Model 857,32.61,6,0,195.66,75.12,Same Day,Texas
ORD-108073,3/21/2022,Skyler Jones,West,Consumer,Office Supplies,Binders,Binders - Model 586,1,3,0,3,20.48,Standard Class,Georgia
ORD-109109,6/3/2022,Pat Brown,South,Home Office,Office Supplies,Binders,Binders - Model 687,96.85,8,0,774.8,299.18,Standard Class,Texas
ORD-101040,6/26/2021,Taylor Williams,South,Consumer,Office Supplies,Writing,Writing - Model 940,58.81,5,0,294.05,98.02,First Class,California
ORD-107491,12/20/2020,Kim Garcia,South,Home Office,Technology,Copiers,Copiers - Model 815,175.81,4,0,703.24,273.79,Second Class,Georgia
ORD-101265,2/22/2020,Sam Davis,South,Consumer,Technology,Phones,Phones - Model 585,96.29,6,0.05,548.85,213.63,First Class,Pennsylvania
ORD-111136,9/16/2020,Pat Davis,West,Corporate,Furniture,Chairs,Chairs - Model 148,127.27,5,0,636.35,246.45,Same Day,Pennsylvania
ORD-107059,8/19/2024,Robin Smith,East,Home Office,Technology,Accessories,Accessories - Model 230,1,5,0,5,12.5,Second Class,Michigan
ORD-100277,1/4/2022,Sam Miller,North,Consumer,Office Supplies,Paper,Paper - Model 473,38.3,9,0,344.7,136.89,Second Class,Florida
ORD-105084,5/31/2020,Jordan Garcia,South,Corporate,Office Supplies,Storage,Storage - Model 680,1,5,0,5,25.1,Second Class,Georgia
ORD-110276,11/15/2021,Dana Williams,North,Consumer,Office Supplies,Binders,Binders - Model 339,1,6,0,6,17.37,Standard Class,Florida
ORD-109437,7/1/2020,Jordan Wilson,South,Consumer,Technology,Machines,Machines - Model 501,244.43,4,0,977.72,411.53,Second Class,Ohio
ORD-102382,10/5/2024,Taylor Miller,South,Home Office,Office Supplies,Writing,Writing - Model 727,1,2,0,2,0.35,Same Day,Florida
ORD-100571,12/7/2022,Alex Brown,North,Corporate,Technology,Machines,Machines - Model 274,181.34,4,0.05,689.09,232.16,First Class,Ohio
ORD-101435,1/22/2020,Riley Rodriguez,East,Home Office,Technology,Accessories,Accessories - Model 968,213.89,1,0.05,203.2,63.32,Second Class,Ohio
ORD-109439,5/29/2022,Skyler Williams,North,Corporate,Furniture,Bookcases,Bookcases - Model 471,90.11,5,0,450.55,212.8,Standard Class,Michigan
ORD-105352,8/25/2020,Alex Smith,South,Corporate,Office Supplies,Writing,Writing - Model 778,1,2,0.1,1.8,47.43,Standard Class,Illinois
ORD-105445,6/4/2020,Sam Jones,East,Corporate,Furniture,Furnishings,Furnishings - Model 601,1,5,0,5,26.67,First Class,Ohio
ORD-101007,8/17/2023,Riley Brown,North,Corporate,Technology,Machines,Machines - Model 250,71.02,4,0.15,241.47,56.45,Second Class,Texas
ORD-104543,8/21/2020,Morgan Miller,West,Home Office,Office Supplies,Writing,Writing - Model 436,10.78,1,0,10.78,-26.53,Standard Class,Ohio
ORD-110598,3/7/2020,Robin Garcia,East,Home Office,Office Supplies,Paper,Paper - Model 933,1,4,0,4,-4.76,Same Day,Michigan
ORD-102064,2/7/2020,Dana Davis,East,Consumer,Technology,Machines,Machines - Model 914,47.04,4,0.2,150.53,74.81,Standard Class,New York
ORD-101136,8/26/2023,Alex Williams,North,Home Office,Technology,Copiers,Copiers - Model 422,131.84,1,0,131.84,83.59,Second Class,North Carolina
ORD-109882,11/14/2020,Casey Jones,South,Corporate,Technology,Accessories,Accessories - Model 259,128.63,4,0.05,488.79,188.03,First Class,New York
ORD-105343,5/3/2020,Sam Johnson,South,Consumer,Office Supplies,Paper,Paper - Model 358,7.35,3,0,22.05,17.48,Same Day,Pennsylvania
ORD-110177,1/25/2021,Skyler Garcia,North,Home Office,Furniture,Furnishings,Furnishings - Model 318,68.34,5,0,341.7,145.24,Same Day,Illinois
ORD-100294,4/5/2020,Dana Wilson,South,Consumer,Office Supplies,Binders,Binders - Model 773,1,6,0.1,5.4,10.95,Standard Class,Florida
ORD-109739,12/11/2021,Chris Miller,East,Consumer,Furniture,Tables,Tables - Model 765,73.7,4,0,294.8,156.02,Same Day,New York
ORD-110204,5/1/2020,Sam Rodriguez,South,Corporate,Office Supplies,Binders,Binders - Model 740,37.04,2,0,74.08,-12.57,Second Class,Michigan
ORD-108780,4/18/2020,Skyler Garcia,South,Home Office,Technology,Phones,Phones - Model 803,140.51,3,0,421.53,164.51,Second Class,Texas
ORD-102403,9/17/2020,Taylor Jones,West,Corporate,Technology,Machines,Machines - Model 201,118.41,3,0.1,319.71,124.19,Second Class,Texas
ORD-110321,7/23/2020,Alex Rodriguez,West,Home Office,Technology,Phones,Phones - Model 111,152.52,5,0.05,724.47,287.08,Standard Class,Pennsylvania
ORD-103998,6/12/2021,Chris Wilson,West,Consumer,Office Supplies,Storage,Storage - Model 581,86.65,3,0,259.95,83.13,Same Day,New York
ORD-111209,12/4/2020,Robin Wilson,West,Corporate,Office Supplies,Writing,Writing - Model 277,68.72,2,0,137.44,71.94,Standard Class,Ohio
ORD-103741,4/5/2023,Sam Garcia,Central,Home Office,Office Supplies,Writing,Writing - Model 181,1,6,0,6,24.22,First Class,Pennsylvania
ORD-111085,12/14/2020,Riley Smith,South,Corporate,Furniture,Furnishings,Furnishings - Model 920,44.35,4,0.05,168.53,112.21,Same Day,Illinois
ORD-102719,1/17/2020,Morgan Jones,East,Consumer,Office Supplies,Writing,Writing - Model 514,1,3,0,3,9.4,First Class,Florida
ORD-111060,9/11/2022,Alex Jones,Central,Home Office,Office Supplies,Storage,Storage - Model 304,1,2,0,2,20.09,First Class,Pennsylvania
ORD-105150,9/16/2020,Dana Rodriguez,West,Consumer,Office Supplies,Storage,Storage - Model 164,14.44,4,0,57.76,45.85,Standard Class,Illinois
ORD-102808,3/29/2021,Robin Wilson,East,Consumer,Office Supplies,Writing,Writing - Model 837,1,8,0,8,6.98,Second Class,North Carolina
ORD-109017,3/19/2023,Casey Brown,East,Home Office,Office Supplies,Paper,Paper - Model 744,56.1,4,0,224.4,115.71,Second Class,Pennsylvania
ORD-100556,4/10/2020,Pat Miller,Central,Corporate,Office Supplies,Binders,Binders - Model 109,44.04,4,0.05,167.35,64.15,Second Class,Michigan
ORD-110723,3/11/2024,Riley Smith,South,Home Office,Office Supplies,Paper,Paper - Model 939,6.06,4,0,24.24,22.47,Second Class,California
ORD-104795,9/27/2020,Skyler Johnson,West,Home Office,Furniture,Furnishings,Furnishings - Model 899,64.55,4,0,258.2,131.8,Standard Class,Florida
ORD-102469,7/2/2021,Jamie Garcia,South,Home Office,Furniture,Furnishings,Furnishings - Model 610,173.91,2,0,347.82,107.43,First Class,Michigan
ORD-103738,9/8/2022,Jamie Smith,East,Corporate,Office Supplies,Paper,Paper - Model 525,68.17,9,0,613.53,267.75,Standard Class,California
ORD-104286,12/9/2023,Riley Garcia,South,Home Office,Technology,Accessories,Accessories - Model 728,60.9,5,0,304.5,119.98,First Class,Michigan
ORD-109908,5/9/2020,Riley Davis,North,Home Office,Office Supplies,Storage,Storage - Model 407,1,3,0.05,2.85,-9.81,First Class,Michigan
ORD-102604,1/1/2020,Jordan Rodriguez,West,Home Office,Technology,Phones,Phones - Model 806,142.35,2,0,284.7,123.11,First Class,Illinois
ORD-100362,3/5/2021,Lee Brown,East,Corporate,Office Supplies,Storage,Storage - Model 536,1,7,0,7,-4.67,Standard Class,Illinois
ORD-106924,10/31/2021,Dana Davis,East,Corporate,Office Supplies,Paper,Paper - Model 959,49.46,3,0.05,140.96,74.22,Standard Class,Michigan
ORD-101704,2/9/2021,Jordan Jones,West,Consumer,Office Supplies,Binders,Binders - Model 470,216.27,6,0.05,1232.74,432.64,Second Class,New York
ORD-102139,9/29/2023,Taylor Jones,North,Corporate,Office Supplies,Binders,Binders - Model 343,122.78,7,0,859.46,344.1,Standard Class,Florida
ORD-103239,7/23/2021,Morgan Garcia,West,Consumer,Furniture,Bookcases,Bookcases - Model 319,107.5,5,0,537.5,216.61,First Class,Pennsylvania
ORD-102383,1/29/2021,Lee Wilson,West,Home Office,Furniture,Tables,Tables - Model 167,93.09,3,0,279.27,117.18,First Class,Pennsylvania
ORD-107314,2/18/2020,Lee Smith,South,Consumer,Office Supplies,Writing,Writing - Model 787,54.95,6,0,329.7,102.58,Same Day,California
ORD-104311,6/2/2025,Riley Wilson,Central,Consumer,Technology,Machines,Machines - Model 615,177.44,,0,532.32,198.77,Standard Class,Ohio
ORD-109477,1/25/2024,Morgan Brown,West,Home Office,Office Supplies,Binders,Binders - Model 600,35.59,2,0,71.18,63.52,Second Class,Georgia
ORD-101312,7/9/2021,Casey Williams,East,Corporate,Furniture,Tables,Tables - Model 278,30.98,3,0,92.94,49.95,Second Class,Pennsylvania
ORD-111328,6/23/2023,Casey Wilson,West,Corporate,Office Supplies,Binders,Binders - Model 868,1,2,0,2,16.94,Standard Class,Michigan
ORD-103930,5/6/2025,Jamie Wilson,North,Home Office,Furniture,Tables,Tables - Model 416,1,5,0.05,4.75,21.14,First Class,Texas
ORD-106183,9/23/2026,Jamie Wilson,Central,Home Office,Furniture,Furnishings,Furnishings - Model 732,96.18,6,0,577.08,228.73,Standard Class,California
ORD-101591,1/30/2029,Kim Smith,North,Corporate,Office Supplies,Paper,Paper - Model 982,1,6,0,6,16.12,Second Class,Georgia
ORD-110282,12/23/2024,Skyler Brown,Central,Corporate,Technology,Phones,Phones - Model 345,140.25,4,0,561,233.32,First Class,Georgia
ORD-102162,10/31/2020,Taylor Williams,North,Home Office,Office Supplies,Binders,Binders - Model 376,67.12,4,0.1,241.63,100.99,First Class,California
ORD-102396,4/27/2020,Robin Brown,East,Corporate,Technology,Copiers,Copiers - Model 358,77.96,5,0.1,350.82,130.63,Standard Class,California
ORD-100317,5/13/2020,Skyler Johnson,West,Corporate,Furniture,Tables,Tables - Model 330,74.35,4,0,297.4,112.51,Same Day,Florida
ORD-109516,3/19/2021,Casey Wilson,West,Consumer,Furniture,Chairs,Chairs - Model 170,136.13,3,0.2,326.71,69.6,Standard Class,Texas
ORD-105233,1/5/2021,Chris Rodriguez,West,Corporate,Technology,Phones,Phones - Model 923,147.39,3,0,442.17,163.37,First Class,Illinois
ORD-105068,11/7/2024,Chris Wilson,East,Home Office,Office Supplies,Paper,Paper - Model 119,1,3,0.05,2.85,-29.53,Second Class,North Carolina
ORD-104036,4/3/2027,Riley Garcia,North,Home Office,Office Supplies,Writing,Writing - Model 629,28.82,5,0,144.1,49.45,Second Class,Florida
ORD-108987,6/23/2025,Riley Garcia,South,Consumer,Office Supplies,Binders,Binders - Model 742,22.32,9,0.15,170.75,44.7,Second Class,Ohio
ORD-103020,8/23/2020,Kim Rodriguez,South,Corporate,Office Supplies,Binders,Binders - Model 292,109.42,6,0,656.52,252.52,First Class,North Carolina
ORD-109903,7/26/2021,Robin Garcia,South,Home Office,Office Supplies,Writing,Writing - Model 518,98.46,9,0,886.14,362.11,Standard Class,Ohio
ORD-108228,9/14/2021,Kim Miller,South,Corporate,Office Supplies,Paper,Paper - Model 130,87.12,5,0,435.6,153.6,Same Day,New York
ORD-109105,8/29/2020,Kim Brown,South,Home Office,Furniture,Tables,Tables - Model 640,35.89,3,0,107.67,3.03,Standard Class,Florida
ORD-105295,4/11/2020,Alex Johnson,East,Home Office,Office Supplies,Paper,Paper - Model 378,43.96,4,0.05,167.05,70.71,Same Day,Ohio
ORD-103972,8/13/2020,Lee Rodriguez,South,Home Office,Technology,Phones,Phones - Model 415,101.07,3,0,303.21,163.72,Same Day,Pennsylvania
ORD-105370,12/5/2020,Robin Brown,Central,Home Office,Furniture,Furnishings,Furnishings - Model 874,175.91,5,0,879.55,343.17,Standard Class,North Carolina
ORD-104133,12/4/2021,Sam Wilson,North,Home Office,Furniture,Bookcases,Bookcases - Model 892,114.12,6,0,684.72,266.72,First Class,Pennsylvania
ORD-100974,1/23/2020,Morgan Miller,East,Corporate,Technology,Machines,Machines - Model 979,79.45,2,0,158.9,53.24,Same Day,New York
ORD-107291,2/26/2020,Kim Davis,Central,Home Office,Technology,Copiers,Copiers - Model 795,46.49,5,0,232.45,136.03,Standard Class,North Carolina
ORD-109175,6/5/2020,Robin Williams,North,Home Office,Office Supplies,Writing,Writing - Model 884,1,5,0.05,4.75,-2.53,First Class,Georgia
ORD-100954,1/14/2021,Dana Miller,North,Home Office,Office Supplies,Paper,Paper - Model 311,1.53,5,0.05,7.27,-9.53,Second Class,Michigan
ORD-109610,4/22/2022,Pat Davis,East,Home Office,Office Supplies,Paper,Paper - Model 286,77.54,2,0.1,139.57,52.74,Same Day,Pennsylvania
ORD-109752,4/18/2021,Taylor Wilson,East,Consumer,Technology,Accessories,Accessories - Model 128,230.7,7,0,1614.9,647.91,Second Class,Illinois
ORD-109547,1/24/2020,Dana Miller,North,Corporate,Technology,Machines,Machines - Model 780,45.26,3,0,135.78,29.14,First Class,North Carolina
ORD-111186,3/7/2020,Alex Brown,South,Home Office,Technology,Copiers,Copiers - Model 572,1,3,0,3,-17.44,First Class,Ohio
ORD-105016,1/30/2020,Jamie Wilson,Central,Consumer,Office Supplies,Storage,Storage - Model 889,1,3,0,3,-3.1,First Class,Michigan
ORD-111697,1/7/2025,Jordan Johnson,Central,Corporate,Office Supplies,Storage,Storage - Model 281,51.89,4,0,207.56,44.06,First Class,New York
ORD-109179,1/5/2020,Jamie Williams,South,Consumer,Office Supplies,Paper,Paper - Model 434,1,2,0.05,1.9,18.7,Second Class,Georgia
ORD-107490,3/22/2020,Taylor Miller,North,Home Office,Technology,Machines,Machines - Model 667,57.81,7,0,404.67,150.07,Standard Class,Illinois
ORD-101640,6/27/2021,Morgan Miller,West,Consumer,Office Supplies,Writing,Writing - Model 574,1,8,0,8,21.15,Same Day,California
ORD-101290,12/19/2020,Robin Johnson,East,Home Office,Office Supplies,Writing,Writing - Model 199,1,5,0,5,10.51,Same Day,Pennsylvania
ORD-101380,5/4/2020,Lee Jones,South,Corporate,Furniture,Tables,Tables - Model 536,76.1,6,0,456.6,226.72,Second Class,Pennsylvania
ORD-101933,10/9/2021,Pat Jones,North,Corporate,Technology,Copiers,Copiers - Model 977,132.11,4,0,528.44,239.46,Second Class,Pennsylvania
ORD-104675,3/2/2024,Robin Rodriguez,North,Home Office,Office Supplies,Binders,Binders - Model 504,34.39,5,0.1,154.76,53.95,Same Day,North Carolina
ORD-110222,6/5/2026,Sam Johnson,East,Corporate,Furniture,Tables,Tables - Model 416,41.97,6,0.1,226.64,54.85,First Class,New York
ORD-100892,5/26/2023,Casey Davis,East,Corporate,Furniture,Chairs,Chairs - Model 289,1,4,0.1,3.6,20.88,Standard Class,North Carolina
ORD-107287,8/21/2020,Chris Johnson,West,Home Office,Furniture,Bookcases,Bookcases - Model 620,50.26,5,0,251.3,67.89,Same Day,California
ORD-104876,10/5/2021,Robin Wilson,Central,Consumer,Furniture,Bookcases,Bookcases - Model 508,10.75,7,0.05,-71.49,-22.59,Second Class,Florida
ORD-107906,4/7/2020,Taylor Wilson,North,Home Office,Office Supplies,Paper,Paper - Model 283,140.13,2,0.05,266.25,104.56,Second Class,New York
ORD-108194,11/28/2020,Jordan Rodriguez,North,Consumer,Office Supplies,Paper,Paper - Model 804,6.68,2,0,13.36,14.68,Standard Class,North Carolina
ORD-111275,9/6/2020,Dana Jones,Central,Corporate,Furniture,Bookcases,Bookcases - Model 555,125.03,3,0,375.09,157,Same Day,Ohio
ORD-110301,4/17/2023,Sam Miller,West,Consumer,Technology,Phones,Phones - Model 567,208.42,3,0,625.26,271.57,Same Day,Ohio
ORD-109041,9/23/2020,Skyler Davis,East,Consumer,Office Supplies,Binders,Binders - Model 220,55.69,4,0,222.76,90.07,First Class,New York
ORD-102466,12/17/2020,Riley Williams,East,Corporate,Office Supplies,Storage,Storage - Model 354,1,5,0.1,4.5,20.31,First Class,Illinois
ORD-107657,2/13/2022,Dana Wilson,West,Home Office,Technology,Machines,Machines - Model 134,50.05,2,0,100.1,33,Second Class,New York
ORD-110106,7/30/2020,Lee Davis,West,Corporate,Furniture,Tables,Tables - Model 263,113.07,6,0,678.42,251.94,Standard Class,Illinois
ORD-109788,5/3/2021,Chris Smith,East,Corporate,Office Supplies,Writing,Writing - Model 597,1,2,0,2,12.46,First Class,Illinois
ORD-101913,11/17/2020,Pat Williams,Central,Consumer,Technology,Accessories,Accessories - Model 242,183.24,3,0,549.72,170.61,Second Class,North Carolina
ORD-102736,2/5/2029,Casey Rodriguez,West,Corporate,Furniture,Chairs,Chairs - Model 448,1,4,0.05,3.8,20.66,Standard Class,New York
ORD-100726,4/15/2020,Robin Davis,East,Consumer,Technology,Copiers,Copiers - Model 115,154.94,2,0.15,263.4,77.73,First Class,Georgia
ORD-107214,4/21/2020,Skyler Rodriguez,West,Home Office,Office Supplies,Writing,Writing - Model 872,1,4,0,4,15.3,First Class,Illinois
ORD-108245,2/13/2022,Jordan Garcia,North,Consumer,Furniture,Tables,Tables - Model 639,107.42,4,0.05,408.2,136.14,Second Class,Florida
ORD-101796,5/31/2022,Morgan Miller,West,Consumer,Technology,Copiers,Copiers - Model 769,120.04,4,0,480.16,208.72,Same Day,Illinois
ORD-103845,1/17/2022,Chris Williams,West,Consumer,Office Supplies,Writing,Writing - Model 356,1,3,0,3,-13.94,Standard Class,Florida
ORD-106402,6/8/2020,Riley Jones,Central,Home Office,Technology,Machines,Machines - Model 805,118.45,1,0,118.45,81.87,First Class,Ohio
ORD-100936,1/13/2020,Lee Wilson,West,Corporate,Office Supplies,Paper,Paper - Model 333,15.6,5,0,78,30.95,Same Day,North Carolina
ORD-102265,11/29/2021,Pat Smith,Central,Consumer,Furniture,Tables,Tables - Model 410,41.06,4,0,164.24,76.48,Second Class,New York
ORD-100824,6/23/2021,Chris Wilson,North,Consumer,Technology,Phones,Phones - Model 398,69.4,3,0,208.2,78.76,Second Class,Florida
ORD-107274,1/28/2021,Taylor Davis,Central,Corporate,Office Supplies,Writing,Writing - Model 700,1,1,0,1,-3.3,First Class,California
ORD-101389,2/27/2021,Jordan Wilson,East,Consumer,Furniture,Furnishings,Furnishings - Model 896,185.61,4,0.05,705.32,288.74,Same Day,California
ORD-103564,3/5/2021,Lee Davis,Central,Home Office,Office Supplies,Writing,Writing - Model 208,1,8,0,8,-13.08,Second Class,Florida
ORD-109076,12/9/2022,Casey Williams,West,Home Office,Furniture,Bookcases,Bookcases - Model 611,131.59,6,0,789.54,326.37,Second Class,Florida
ORD-105429,5/31/2022,Sam Garcia,West,Corporate,Office Supplies,Binders,Binders - Model 480,93.76,4,0,375.04,158.04,First Class,Michigan
ORD-107827,10/13/2020,Skyler Jones,Central,Consumer,Office Supplies,Storage,Storage - Model 920,78.83,4,0,315.32,109.06,Second Class,Ohio
ORD-105690,7/4/2020,Morgan Wilson,South,Corporate,Office Supplies,Storage,Storage - Model 316,39.55,1,0,39.55,4.32,Standard Class,Texas
ORD-107878,12/30/2021,Kim Brown,Central,Corporate,Office Supplies,Binders,Binders - Model 500,1,6,0.05,5.7,16.37,Standard Class,Florida
ORD-101868,4/8/2020,Chris Rodriguez,North,Corporate,Office Supplies,Paper,Paper - Model 639,45.94,2,0,91.88,60.86,Second Class,Texas
ORD-108202,4/18/2025,Sam Jones,West,Consumer,Office Supplies,Binders,Binders - Model 718,6.28,1,0.05,5.97,22.73,Second Class,Texas
ORD-107486,1/17/2021,Lee Williams,East,Consumer,Technology,Copiers,Copiers - Model 611,52.33,3,0,156.99,67.99,Same Day,Illinois
ORD-109655,8/1/2021,Dana Davis,West,Consumer,Furniture,Chairs,Chairs - Model 680,82.08,6,0,492.48,210.75,First Class,California
ORD-100806,3/21/2025,Kim Davis,South,Corporate,Furniture,Tables,Tables - Model 710,66.07,3,0.05,188.3,35.58,Standard Class,Georgia
ORD-104805,7/4/2021,Lee Davis,West,Consumer,Technology,Accessories,Accessories - Model 597,139.82,4,0,559.28,230.35,Second Class,Michigan
ORD-110608,8/23/2022,Taylor Smith,Central,Home Office,Office Supplies,Binders,Binders - Model 386,1,2,0.1,1.8,10.03,Standard Class,Pennsylvania
ORD-110300,8/22/2024,Alex Garcia,East,Corporate,Office Supplies,Binders,Binders - Model 796,102.59,2,0,205.18,77.9,Same Day,Ohio
ORD-110995,11/7/2020,Jordan Williams,North,Consumer,Furniture,Tables,Tables - Model 891,167.33,5,0.2,669.32,151.99,Same Day,Illinois
ORD-111968,7/27/2020,Alex Garcia,North,Corporate,Office Supplies,Writing,Writing - Model 943,66.28,4,0,265.12,158.78,First Class,Florida
ORD-110426,9/30/2020,Jamie Jones,South,Corporate,Office Supplies,Storage,Storage - Model 331,57.9,3,0,173.7,31.08,First Class,California
ORD-109155,4/4/2020,Jamie Miller,South,Corporate,Office Supplies,Storage,Storage - Model 788,1,3,0,3,-22.6,First Class,California
ORD-107511,5/8/2030,Sam Wilson,North,Corporate,Office Supplies,Writing,Writing - Model 144,1,4,0,4,6.04,First Class,New York
ORD-108056,10/13/2020,Morgan Davis,West,Home Office,Furniture,Tables,Tables - Model 330,42.43,3,0.05,120.93,0.51,Same Day,North Carolina
